geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010
"c(-82.1386, 29.339)",32113,8301,12,12083000301,120126001269,0.72903001,0.60224998,0.026839999,0.53419,0.44455999,0.46669999,0.55109,0.058,0.849,0.048,0.01528,0.1171,0.3599
"c(-82.0667, 29.1436)",34480,8303,12,12083001103,120126001271,1.25684,0.99214,0.040180001,0.88717002,0.90170997,0.85336,0.87480003,0.05,0.833,0.074,0.00477,0.2086,0.3131
"c(-82.1366, 29.2165)",34479,8302,12,12083001401,120126001277,1.24269,0.89845997,0.039349999,0.73795003,0.75082999,0.61403,0.69809997,0.131,0.761,0.045,0.00764,0.0942,0.4447
"c(-81.979, 29.0794)",34472,8301,12,12083001206,120126001280,0.69972003,0.48471999,0.036060002,0.46180999,0.42791,0.43965,0.44492,0.058,0.849,0.048,0.0069900001,0.1643,0.4979
"c(-82.4178, 29.0773)",34432,8301,12,12083002702,120126002442,0.80316001,0.60737997,0.031029999,0.58297998,0.56950003,0.59803998,0.56920999,0.058,0.849,0.048,0.023940001,0.2333,0.1299
"c(-82.0891, 29.0736)",34480,8303,12,12083000901,120126002914,1.04863,0.75992,0.034729999,0.70595998,0.71044999,0.67500001,0.68186998,0.05,0.833,0.074,0.00477,0.1253,0.2517
"c(-82.2497, 29.1544)",34474,8302,12,12083002502,120126004386,1.00639,0.80054998,0.03633,0.69779998,0.70133001,0.72763997,0.71193999,0.131,0.761,0.045,0.0088900002,0.2546,0.2814
"c(-80.250423, 27.170326)",34994,8500,12,12085001000,120129001282,1.41871,1.29821,0.081090003,1.15258,1.03936,0.85469002,1.06756,0.019,0.911,0.051,0.04284,0.1702,0.4073
"c(-80.25302, 27.076715)",34997,8500,12,12085001700,120129002344,1.28921,1.17074,0.067589998,1.03383,0.84751999,0.67689002,1.01715,0.019,0.911,0.051,0.0079800002,0.328,0.1157
"c(-80.2664, 27.2404)",34957,8500,12,12085000400,120129004042,1.38098,1.24575,0.097659998,1.16824,1.1022,1.02054,1.1699899,0.019,0.911,0.051,0.01774,0.2628,0.0975
"c(-80.536921, 24.994139)",33070,8700,12,12087970800,120132001292,1.32803,1.23604,0.045770001,1.09772,1.03527,1.0554,1.09805,0.037,0.815,0.105,0.02619,0.3483,0.131
"c(-81.7768, 24.5542)",33040,8700,12,12087972000,120132001294,1.17189,1.13596,0.057489999,0.97900999,0.82638001,0.76183999,1.00448,0.037,0.815,0.105,0.023949999,0.3423,0.2659
"c(-81.0778, 24.7044)",33050,8700,12,12087971200,120132001296,1.10765,0.96938002,0.03153,0.83297002,0.82599002,0.81417,0.89920002,0.037,0.815,0.105,0.02517,0.2698,0.3518
"c(-81.9272, 30.6869)",32046,8900,12,12089050400,120135001315,0.90373999,1.00533,0.040890001,0.94234997,0.68575001,0.67786998,0.96939999,0.042,0.88,0.023,0.01215,0.0844,0.0858
"c(-81.8312, 30.5577)",32011,8900,12,12089050503,120135001317,1.07972,1.12183,0.052019998,1.02643,0.78965998,0.81523001,1.0556099,0.042,0.88,0.023,0.0087900003,0.0724,0.1224
"c(-81.4461, 30.6625)",32034,8900,12,12089050101,120135002851,1.36704,1.2879,0.070909999,1.1663001,1.0112799,0.92752999,1.1625299,0.042,0.88,0.023,0.02318,0.3021,0.2576
"c(-81.5803, 30.611)",32097,8900,12,12089050302,120135004995,1.04908,1.06416,0.055550002,1.00992,0.75218999,0.84047002,0.94230002,0.042,0.88,0.023,0.01009,0.1294,0.1039
"c(-86.6788, 30.7936)",32531,9100,12,12091020100,120138001321,0.94183999,0.99668998,0.046700001,0.96762002,0.68630999,0.73588002,0.96294999,0.057,0.822,0.046,0.01494,0.1402,0.0793
"c(-86.4767, 30.5204)",32578,9100,12,12091021101,120138001333,1.52237,1.3742,0.04854,1.3006001,1.2685601,1.16037,1.25625,0.057,0.822,0.046,0.0144,0.3183,0.1662
"c(-86.6186, 30.4502)",32547,9100,12,12091021802,120138001347,1.34163,1.2243201,0.048050001,1.11006,1.01583,0.92229998,1.08034,0.057,0.822,0.046,0.0097399997,0.228,0.3228
"c(-86.5602, 30.7895)",32536,9100,12,12091020500,120138001348,1.1008199,1.07512,0.040010002,1.02071,0.79607999,0.74015999,0.97753,0.057,0.822,0.046,0.0082599996,0.2054,0.2166
"c(-86.6405, 30.4121)",32548,9100,12,12091022900,120138001351,1.38704,1.23036,0.046750002,1.14934,1.09507,1.08296,1.11289,0.057,0.822,0.046,0.021430001,0.29,0.2657
"c(-80.828462, 27.268119)",34972,9300,12,12093910300,120141001358,0.80535001,0.76898003,0.03909,0.62575001,0.46875,0.45241001,0.63871002,0.057,0.783,0.102,0.01788,0.1324,0.5208
"c(-81.3785, 28.3821)",32824,9509,12,12095016807,120144000865,1.2183,0.97917002,0.037560001,0.89974999,0.93002999,0.80988002,0.89315999,0.083,0.539,0.272,0.0043700002,0.2672,0.8447
"c(-81.3653, 28.5187)",32806,9505,12,12095011300,120144001363,1.36213,1.24626,0.057799999,1.10659,1.01522,0.96341002,1.07438,0.049,0.649,0.216,0.01028,0.403,0.172
"c(-81.390916, 28.582082)",32804,9506,12,12095012600,120144001364,1.3015,1.03333,0.04109,0.86813003,0.83551002,0.67799997,0.79040998,0.439,0.328,0.148,0.022150001,0.5359,0.1196
"c(-81.3015, 28.5532)",32807,9505,12,12095013202,120144001403,0.90676999,0.80585998,0.027729999,0.70866001,0.59865999,0.56677002,0.66136003,0.049,0.649,0.216,0.01317,0.1539,0.754
"c(-81.448574, 28.579398)",32808,9507,12,12095012403,120144001404,0.57224,0.51314002,0.01409,0.47948,0.29058,0.29705,0.47872999,0.111,0.724,0.095,0.0071999999,0.204,0.7854
"c(-81.385847, 28.472003)",32809,9504,12,12095014302,120144001406,0.64507997,0.55603999,0.02341,0.50330001,0.39840001,0.43832001,0.52060002,0.113,0.611,0.223,0.01565,0.1166,0.7847
"c(-81.3224, 28.5839)",32792,9507,12,12095016200,120144001447,1.58088,1.38693,0.060419999,1.2322299,1.2164201,1.07434,1.13748,0.111,0.724,0.095,0.0078800004,0.5491,0.2104
"c(-81.5685, 28.5405)",34787,9502,12,12095017104,120144001454,1.29432,1.31301,0.03376,1.17486,0.92221999,0.81361997,1.10862,0.201,0.587,0.104,0.0074100001,0.5007,0.4097
"c(-81.523415, 28.693776)",32712,9501,12,12095017701,120144001455,1.10981,1.03939,0.028449999,0.86438,0.64670998,0.55697,0.83862001,0.233,0.545,0.139,0.0052200002,0.2497,0.5632
"c(-81.3991, 28.5333)",32805,9506,12,12095011600,120144001459,0.61598998,0.52857,0.0244,0.49072,0.28959,0.29778999,0.48468,0.439,0.328,0.148,0.03221,0.1985,0.7987
"c(-81.4769, 28.4696)",32819,9503,12,12095014811,120144002572,1.4222,1.20882,0.05314,1.06485,1.06302,0.88121003,0.96557999,0.062,0.673,0.128,0.01138,0.5181,0.276
"c(-81.215711, 28.577653)",32817,9508,12,12095016511,120144002779,1.24472,1.09532,0.043790001,1.01536,0.92847002,0.86846,0.99821001,0.1,0.619,0.169,0.0094299996,0.3201,0.5069
"c(-81.1476, 28.5273)",32828,9510,12,12095016730,120144003745,1.44507,1.35921,0.049290001,1.27244,1.15105,1.05852,1.24973,0.066,0.635,0.174,0.0055399998,0.5181,0.4608
"c(-81.5062, 28.4981)",32835,9502,12,12095014808,120144003746,1.45239,1.33892,0.041549999,1.22501,1.16756,1.06425,1.1744,0.201,0.587,0.104,0.0045799999,0.5917,0.2786
"c(-81.41284, 28.415994)",32837,9509,12,12095017008,120144004117,1.22501,1.15443,0.048379999,1.06441,0.96160001,0.96117997,1.0814101,0.083,0.539,0.272,0.0068299999,0.176,0.7184
"c(-81.47356, 28.638161)",32703,9501,12,12095017504,120144005017,0.90491998,0.89973003,0.02912,0.79596001,0.62902999,0.67971998,0.82301998,0.233,0.545,0.139,0.016869999,0.1705,0.5014
"c(-81.5579, 28.6001)",34787,9502,12,12095017400,120144005638,1.03346,1.01385,0.03076,0.90306997,0.73031002,0.75019002,0.8836,0.201,0.587,0.104,0.0074100001,0.3138,0.5065
"c(-81.130895, 28.556275)",32833,9510,12,12095016602,120144007614,0.91760999,0.97051001,0.02864,0.89403999,0.7105,0.72272003,0.89278001,0.066,0.635,0.174,0.0047499998,0.229,0.3713
"c(-81.2456, 28.3814)",32832,9509,12,12095016802,120144007646,1.12255,1.34752,0.032510001,1.2402101,0.96530998,1.00263,1.26272,0.083,0.539,0.272,0.01057,0.4747,0.5196
"c(-81.426549, 28.288272)",34741,9701,12,12097041700,120147001469,0.98312002,0.88881999,0.0348,0.75523001,0.65306002,0.61691999,0.76924998,0.066,0.558,0.303,0.01805,0.1342,0.6154
"c(-81.2794, 28.2397)",34769,9702,12,12097043302,120147001473,1.05935,1.0098,0.040070001,0.94643998,0.77291,0.77932,0.93954003,0.031,0.601,0.307,0.01798,0.1846,0.3476
"c(-81.359642, 28.295111)",34744,9702,12,12097042900,120147002476,0.98332,0.82871002,0.038240001,0.80014002,0.75357002,0.67777997,0.80229002,0.031,0.601,0.307,0.018060001,0.2495,0.6846
"c(-81.4902, 28.234709)",34758,9701,12,12097041002,120147002866,0.91250002,0.87211001,0.02066,0.78995001,0.70723999,0.67569,0.80589998,0.066,0.558,0.303,0.0030199999,0.1407,0.6559
"c(-81.152904, 28.18792)",34771,9702,12,12097043800,120147004013,1.10796,1.09444,0.048930001,1.0207601,0.83911997,0.84886998,1.01983,0.031,0.601,0.307,0.00502,0.2244,0.1439
"c(-81.568911, 28.298758)",34747,9701,12,12097040803,120147004118,1.34916,1.21128,0.074170001,1.02271,1.08022,1.05199,1.01012,0.066,0.558,0.303,0.01309,0.6043,0.2048
"c(-81.401757, 28.341481)",34744,9701,12,12097042300,120147004119,1.32227,1.18685,0.084490001,1.15512,1.15418,1.21631,1.17919,0.066,0.558,0.303,0.018060001,0.0798,0.728
"c(-80.105, 26.9274)",33458,9901,12,12099000204,120150001477,1.54386,1.38916,0.055190001,1.3125499,1.27723,1.18273,1.2780499,0.006,0.888,0.057,0.01536,0.309,0.1923
"c(-80.081529, 26.77836)",33404,9902,12,12099001404,120150001484,1.66633,1.27004,0.10903,1.2227499,1.51591,1.43304,1.19445,0.155,0.766,0.044,0.01293,0.1149,0.9803
"c(-80.0667, 26.6541)",33405,9903,12,12099003700,120150001507,0.87817001,0.61869001,0.06208,0.54260999,0.59192002,0.59386998,0.53847998,0.244,0.567,0.133,0.01209,0.132,0.7332
"c(-80.0662, 26.615655)",33460,9905,12,12099005101,120150001516,1.06742,0.69716001,0.053059999,0.54224002,0.66907001,0.59852999,0.54440999,0.135,0.608,0.202,0.01444,0.0549,0.8992
"c(-80.098, 26.4626)",33445,9907,12,12099006910,120150001527,1.3833899,1.1613899,0.04998,0.89310002,0.94420999,0.71664,0.74011999,0.075,0.814,0.064,0.0074800001,0.2865,0.261
"c(-80.1169, 26.3642)",33486,9908,12,12099007602,120150001535,1.62933,1.42304,0.04989,1.36066,1.41619,1.3295799,1.2907701,0.019,0.822,0.09,0.0054299999,0.3312,0.4434
"c(-80.679827, 26.668465)",33430,9911,12,12099008203,120150001541,0.40132999,0.34125,0.024669999,0.32062,0.21724001,0.21548,0.33665001,0.203,0.601,0.117,0.0073899999,0.1344,0.9098
"c(-80.117868, 26.632549)",33463,9904,12,12099004704,120150001548,0.94788998,0.59228998,0.042240001,0.50072002,0.64513999,0.63211,0.51634997,0.11,0.484,0.348,0.0078299996,0.1032,0.7547
"c(-80.101418, 26.825402)",33410,9902,12,12099000904,120150001549,1.28257,1.0091701,0.074249998,0.833,0.83275998,0.72039002,0.77768999,0.155,0.766,0.044,0.0077900002,0.4253,0.2504
"c(-80.1039, 26.574)",33462,9905,12,12099005815,120150002233,1.15213,0.90658998,0.03898,0.79872,0.82396001,0.80654001,0.77561998,0.135,0.608,0.202,0.01124,0.1822,0.5165
"c(-80.1436, 26.3969)",33496,9908,12,12099007006,120150002383,1.79047,1.6458,0.066359997,1.57402,1.64142,1.54114,1.54054,0.019,0.822,0.09,0.0030400001,0.6806,0.1292
"c(-80.1056, 26.7549)",33407,9903,12,12099001904,120150002627,0.69331998,0.38124999,0.1067,0.36702001,0.39653999,0.41947001,0.35775,0.244,0.567,0.133,0.01375,0.2281,0.6029
"c(-80.2653, 26.6501)",33414,9910,12,12099007758,120150002631,1.55126,1.39614,0.054140002,1.3326401,1.33574,1.29324,1.34242,0.066,0.759,0.099,0.0096800001,0.3977,0.4379
"c(-80.059481, 26.709238)",33401,9903,12,12099002600,120150002783,1.7555701,1.4363101,0.15667,1.39384,1.63326,1.68088,1.40154,0.244,0.567,0.133,0.050670002,0.5273,0.2733
"c(-80.188425, 26.37685)",33498,9909,12,12099007716,120150002876,1.60314,1.32908,0.043170001,1.28215,1.3891701,1.36472,1.24254,0.033,0.744,0.144,0.01448,0.3934,0.3031
"c(-80.1053, 26.8771)",33418,9902,12,12099000209,120150002877,1.46729,1.2360899,0.081280001,1.08384,1.01808,0.78772998,0.97316998,0.155,0.766,0.044,0.021299999,0.4163,0.2031
"c(-80.2103, 26.7083)",33411,9911,12,12099007813,120150003223,1.2018501,1.0066299,0.062940001,0.86857998,0.89946002,0.89279997,0.88703001,0.203,0.601,0.117,0.0076100002,0.212,0.5629
"c(-80.0835, 26.5416)",33426,9906,12,12099005808,120150003755,0.85349,0.61001998,0.041620001,0.52065998,0.50660002,0.50186998,0.47209001,0.098,0.771,0.074,0.0070600002,0.3657,0.3501
"c(-80.3114, 26.7466)",33470,9911,12,12099007808,120150003944,1.2089601,1.18986,0.053989999,1.13946,0.98723,1.01263,1.15528,0.203,0.601,0.117,0.0094400002,0.2294,0.3471
"c(-80.1451, 26.5591)",33463,9906,12,12099005918,120150004020,1.47596,1.31362,0.052889999,1.27193,1.28047,1.30168,1.27391,0.098,0.771,0.074,0.0078299996,0.2528,0.3447
"c(-80.1796, 26.6525)",33411,9910,12,12099007762,120150004121,1.46123,1.28549,0.05604,1.19344,1.22978,1.22041,1.1655999,0.066,0.759,0.099,0.0076100002,0.5481,0.2519
"c(-80.084424, 26.646448)",33406,9904,12,12099004203,120150004131,1.3473099,1.01974,0.096270002,0.99624002,1.11729,1.18533,0.96970999,0.11,0.484,0.348,0.01461,0.2514,0.4658
"c(-82.205, 28.3518)",33525,10101,12,12101032500,120153001563,1.04006,0.90634,0.028489999,0.72720999,0.59887999,0.55128998,0.74852002,0.061,0.815,0.083,0.025,0.1616,0.4659
"c(-82.1824, 28.2497)",33542,10101,12,12101033009,120153001569,0.91851997,0.74871999,0.03404,0.68427002,0.60987997,0.60465002,0.67505997,0.061,0.815,0.083,0.01991,0.088,0.162
"c(-82.7171, 28.2345)",34652,10103,12,12101031405,120153001578,0.97631001,0.74032998,0.05353,0.65587997,0.66685998,0.65797001,0.66579998,0.027,0.855,0.066,0.0252,0.1214,0.2621
"c(-82.6437, 28.3673)",34669,10102,12,12101031206,120153001583,0.87654001,0.77653998,0.035119999,0.68476999,0.58814001,0.58595997,0.69755,0.011,0.889,0.045,0.0087799998,0.0905,0.0835
"c(-82.4813, 28.2617)",34638,10101,12,12101031903,120153001586,1.35193,1.20731,0.051279999,1.10506,1.0715801,1.02869,1.12147,0.061,0.815,0.083,0.00388,0.2966,0.3946
"c(-82.6226, 28.2671)",34654,10102,12,12101031704,120153002882,1.20619,0.98518997,0.053399999,0.90441,0.87488002,0.83796,0.89453,0.011,0.889,0.045,0.0071299998,0.214,0.1184
"c(-82.3122, 28.2561)",33545,10101,12,12101032103,120153003650,1.28475,1.07728,0.036800001,1.00476,0.98509002,0.95936,0.99522001,0.061,0.815,0.083,0.01849,0.3247,0.4402
"c(-82.6681, 28.1929)",34655,10104,12,12101031507,120153004423,1.31778,1.19142,0.046840001,1.09007,1.0442899,0.98566002,1.13311,0.053,0.765,0.104,0.01013,0.3407,0.106
"c(-82.326795, 28.189543)",33543,10104,12,12101032110,120153006440,1.30925,1.2699,0.039360002,1.22179,1.12862,1.1553,1.2290601,0.053,0.765,0.104,0.0031900001,0.4211,0.2956
"c(-82.508335, 28.200989)",34638,10104,12,12101031603,120153007331,1.21821,1.19677,0.038720001,1.14303,1.0280499,1.0835201,1.1673501,0.053,0.765,0.104,0.00388,0.4372,0.4602
"c(-82.7763, 28.1819)",34691,10103,12,12101030404,120153007618,0.73180997,0.70074999,0.028580001,0.63648999,0.56551999,0.61352998,0.65221,0.027,0.855,0.066,0.00538,0.3004,0.1327
"c(-82.711, 27.7617)",33707,10308,12,12103028300,120156001605,0.99136001,0.77792001,0.033720002,0.69615,0.58835,0.55328,0.70194,0.072,0.846,0.04,0.01839,0.2396,0.2939
"c(-82.7565, 27.959)",33764,10303,12,12103026601,120156001610,1.23356,0.96837997,0.041200001,0.79918998,0.80870998,0.74838001,0.76556998,0.059,0.826,0.062,0.00777,0.3051,0.1897
"c(-82.7224, 27.8155)",33709,10306,12,12103024804,120156001614,0.77903003,0.66500998,0.041930001,0.60326999,0.46764001,0.48719999,0.63604999,0.023,0.848,0.048,0.0097000003,0.1231,0.3108
"c(-82.7696, 28.0285)",34698,10302,12,12103026908,120156001616,1.12924,0.96880001,0.049400002,0.84486002,0.77809,0.74940001999999994,0.8664,0.015,0.916,0.028,0.01792,0.3183,0.0838
"c(-82.678, 27.7607)",33712,10307,12,12103021900,120156001624,0.97092003,0.76810002,0.03019,0.60143,0.49562001,0.45118999,0.55943,0.119,0.76,0.071,0.019169999,0.2272,0.5403
"c(-82.6528, 27.7188)",33705,10307,12,12103020208,120156001633,1.2765501,0.93595999,0.029899999,0.77381998,0.79750001,0.64469999,0.77339,0.119,0.76,0.071,0.0049100001,0.2175,0.793
"c(-82.786, 27.9199)",33770,10304,12,12103025604,120156001635,1.01676,0.74891001,0.044100001,0.68296999,0.64771998,0.58585,0.64548999,0.063,0.843,0.051,0.03084,0.164,0.1929
"c(-82.6571, 27.8226)",33703,10306,12,12103024302,120156001647,0.93866003,0.7967,0.03771,0.72579002,0.63003999,0.61023998,0.73062003,0.023,0.848,0.048,0.0048500001,0.2556,0.2221
"c(-82.7242, 27.881)",33773,10306,12,12103024505,120156001667,0.93717003,0.79459,0.036490001,0.72398001,0.65033001,0.64488,0.72018999,0.023,0.848,0.048,0.0087599996,0.1875,0.2412
"c(-82.6682, 27.779)",33713,10307,12,12103022901,120156001675,1.49123,1.19795,0.068109997,1.018,1.05873,0.82160997,0.92826003,0.119,0.76,0.071,0.0069400002,0.2821,0.3128
"c(-82.8187, 27.8489)",33776,10305,12,12103025121,120156001680,1.30365,1.07477,0.057440002,0.99440002,0.97227001,0.93080002,0.97312999,0.008,0.904,0.033,0.0086700004,0.3351,0.0902
"c(-82.7792, 28.1441)",34689,10301,12,12103027502,120156001693,1.22842,1.07795,0.069069996,0.95526999,0.96038997,0.87729001,0.96767002,0.019,0.908,0.035,0.02241,0.329,0.1156
"c(-82.7116, 28.0233)",33761,10302,12,12103026811,120156002242,1.3088599,1.10981,0.04885,1.02777,1.0120699,0.93915998999999994,0.99103999,0.015,0.916,0.028,0.01366,0.5145,0.0995
"c(-82.7728, 27.8604)",33777,10305,12,12103025007,120156002397,1.13941,1.14133,0.051539999,1.06429,0.87699002,0.88037002,1.05337,0.008,0.904,0.033,0.0078400001,0.225,0.146
"c(-82.7623, 28.0849)",34683,10301,12,12103027206,120156003014,1.59903,1.28593,0.074670002,1.23659,1.37332,1.30172,1.23796,0.019,0.908,0.035,0.022460001,0.3829,0.1001
"c(-82.7013, 28.1272)",34685,10301,12,12103027310,120156003110,1.47314,1.29386,0.051989999,1.23991,1.24071,1.1479599,1.23402,0.019,0.908,0.035,0.0080399998,0.5321,0.1167
"c(-81.9389, 28.0359)",33801,10501,12,12105010402,120159001703,1.26768,1.05908,0.072250001,0.95265001,0.91716999,0.83390999,0.93962002,0.112,0.732,0.094,0.033039998,0.3424,0.2138
"c(-81.7179, 28.0137)",33880,10502,12,12105013902,120159001726,1.14679,1.03532,0.039829999,0.83481997,0.70424002,0.63372999,0.76950997,0.126,0.717,0.11,0.0090899998,0.2904,0.147
"c(-81.785864, 28.072287)",33823,10502,12,12105013002,120159001745,0.99194998,1.00598,0.042149998,0.83170998,0.65812999,0.69735998,0.85499001,0.126,0.717,0.11,0.0097500002,0.1213,0.244
"c(-81.8425, 27.883)",33830,10504,12,12105015102,120159001753,1.11042,0.94536,0.051029999,0.81717002,0.68154001,0.58684999,0.80824,0.097,0.749,0.122,0.01288,0.3519,0.1178
"c(-81.9605, 27.8983)",33860,10503,12,12105014804,120159001762,0.84359998,0.77209002,0.04171,0.72206998,0.57396001,0.63507998,0.73378998,0.081,0.763,0.106,0.0068799998,0.2947,0.205
"c(-81.9962, 28.0581)",33805,10501,12,12105011100,120159001766,0.72649002,0.6627,0.066349998,0.54742998,0.41292,0.40777001,0.57099003,0.112,0.732,0.094,0.01044,0.014,0.7832
"c(-81.9844, 28.05)",33815,10501,12,12105011000,120159001785,1.3212399,1.29781,0.05748,1.2623399,1.1395299,1.19617,1.25581,0.112,0.732,0.094,0.0093499999,0.0719,0.6345
"c(-81.5791, 27.9167)",33853,10504,12,12105014302,120159001790,0.90153003,0.85953999,0.034460001,0.73602003,0.55387002,0.54995,0.73379999,0.097,0.749,0.122,0.026310001,0.233,0.3802
"c(-81.6083, 28.0996)",33844,10502,12,12105012700,120159001795,0.81520998,0.81857002,0.02612,0.72942001,0.51684999,0.53659999,0.74638999,0.126,0.717,0.11,0.0072599999,0.1326,0.6196
"c(-81.9184, 27.9577)",33812,10503,12,12105011834,120159001985,1.35129,1.22544,0.058019999,1.1041,1.01929,1.00278,1.10675,0.081,0.763,0.106,0.0070699998,0.3554,0.2295
"c(-81.955351, 28.134215)",33809,10501,12,12105012303,120159002405,1.064,0.97811002,0.05632,0.87931001,0.73378998,0.71482998,0.87936002,0.112,0.732,0.094,0.0048500001,0.2245,0.2071
"c(-81.7492, 27.9805)",33839,10503,12,12105014600,120159003016,1.09112,0.97833002,0.037670001,0.81199998,0.65964001,0.62573999,0.80748999,0.081,0.763,0.106,0.01212,0.0519,0.4387
"c(-81.6299, 28.1508)",33837,10502,12,12105012504,120159004179,0.86159003,0.88717002,0.03032,0.79364002,0.63805997,0.66035002,0.85534,0.126,0.717,0.11,0.0067799999,0.1823,0.3729
"c(-81.8599, 28.0723)",33823,10502,12,12105011603,120159007310,0.62497997,0.63151002,0.035270002,0.56882,0.43178001,0.46507001,0.56339997,0.126,0.717,0.11,0.0097500002,0.1656,0.1825
"c(-81.885374, 29.631269)",32148,10700,12,12107950201,120162001802,0.77502,0.61654001,0.043090001,0.56252998,0.47209999,0.50985003,0.56414002,0.045,0.877,0.039,0.0049800002,0.0609,0.1302
"c(-81.53504, 29.472557)",32112,10700,12,12107951401,120162001810,0.56270999,0.53768998,0.022700001,0.46752,0.31417999,0.31829,0.48802,0.045,0.877,0.039,0.01252,0.1074,0.5679
"c(-81.669634, 29.64508)",32177,10700,12,12107950700,120162001811,0.87955999,0.79912001,0.037689999,0.65376002,0.45960999,0.41051,0.63598001,0.045,0.877,0.039,0.0197,0.0568,0.5872
"c(-87.167363, 30.357813)",32561,11300,12,12113010900,120165001821,1.46543,1.34396,0.052000001,1.2884901,1.2305599,1.18323,1.2707601,0.021,0.875,0.034,0.041379999,0.5179,0.0625
"c(-87.157854, 30.941946)",32565,11300,12,12113010200,120165001823,0.99703997,0.93993002,0.048360001,0.83309001,0.73851001,0.78702998,0.86662,0.021,0.875,0.034,0.018750001,0.1977,0.0514
"c(-87.04488, 30.632793)",32570,11300,12,12113010600,120165001826,0.98680001,0.93049002,0.0473,0.84416002,0.65329999,0.62362999,0.79982001,0.021,0.875,0.034,0.016829998999999998,0.1258,0.3002
"c(-87.153456, 30.613355)",32571,11300,12,12113010708,120165001830,1.32016,1.21937,0.048450001,1.15276,1.01963,1.01766,1.1304899,0.021,0.875,0.034,0.0067400001,0.2544,0.1276
"c(-86.86221, 30.423649)",32566,11300,12,12113010819,120165003122,1.26894,1.19566,0.048730001,1.16282,1.02092,0.99247003,1.13719,0.021,0.875,0.034,0.0088799996,0.2727,0.2496
"c(-82.4799, 27.186)",34229,11502,12,12115002100,120168001836,1.8042901,1.42615,0.11879,1.39597,1.67189,1.6953,1.41757,0.008,0.928,0.03,0.02988,0.4631,0.069
"c(-82.526202, 27.324666)",34237,11501,12,12115000502,120168001838,1.30422,1.04544,0.051399998,0.93246001,0.93484998,0.82186002,0.89336002,0.043,0.861,0.05,0.01403,0.309,0.2259
"c(-82.5199, 27.2828)",34231,11501,12,12115001803,120168001847,1.5027601,1.20103,0.06103,1.09253,1.15732,1.01097,1.08011,0.043,0.861,0.05,0.019300001,0.2551,0.1176
