,geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010,SAT_Total,SAT_Math,SAT_ERW
8908,"c(-86.5328, 36.5824)",37148,500.0,47,47165020206.0,470402001672,1.0579799,0.71289003,0.049309999,0.61651999,0.73789001,0.71188998,0.60631001,0.04,0.881,0.02,0.01124,0.1746,0.0818,1012.8517273791454,496.0778251257135,513.0671850431133
8909,"c(-86.250291, 36.569529)",37186,500.0,47,47165020102.0,470402001683,0.86447001,0.61554998,0.072549999,0.56018001,0.68796998,0.69959003,0.56582999,0.04,0.881,0.02,0.01218,0.1056,0.0294,1030.8774273646404,516.4559054683715,510.5291151822553
8910,"c(-86.644694, 36.459329)",37188,500.0,47,47165020406.0,470402001684,1.34517,1.10265,0.047630001,1.02133,1.10124,1.11528,1.018,0.04,0.881,0.02,0.01737,0.1943,0.0451,1066.3367456027354,515.6551385406773,539.2241929344885
8911,"c(-86.6208, 36.3723)",37075,500.0,47,47165021005.0,470402001891,1.55901,1.32384,0.050810002,1.22333,1.3259,1.30665,1.23377,0.04,0.881,0.02,0.0133,0.3117,0.1286,1084.2793985836715,523.0657787012545,553.0054582595495
8912,"c(-86.5478, 36.363)",37066,500.0,47,47165020501.0,470402001943,1.52607,1.30006,0.049910001,1.2343,1.30418,1.3075401,1.24097,0.04,0.881,0.02,0.01203,0.4234,0.0779,1101.419996792788,526.9271499789052,555.6649757189707
8913,"c(-89.746685, 35.478686)",38011,3100.0,47,47167040500.0,470408000505,1.34661,1.1285599,0.039310001,1.04828,1.05873,1.05741,1.07657,0.196,0.757,0.004,0.01253,0.1602,0.1503,1061.7483726683047,521.1857368853806,532.7416131901161
8914,"c(-89.650001, 35.556998)",38019,3100.0,47,47167040700.0,470408001692,1.1207,0.87064999,0.030999999,0.76538998,0.78819001,0.73492998,0.72065997,0.196,0.757,0.004,0.018920001,0.1231,0.5679,986.512739739661,496.1942047702175,501.2126725157308
8915,"c(-89.800794, 35.453708)",38058,3100.0,47,47167040304.0,470408001700,1.30356,1.13903,0.03489,1.05761,1.0395499,1.04702,1.03412,0.196,0.757,0.004,0.01189,0.1304,0.1039,1082.0279068371674,522.7092433686761,534.6771328976706
8916,"c(-88.9278, 35.9614)",38382,100.0,47,47053966700.0,470410001703,1.14241,0.63874,0.032099999,0.59241998,0.85065001,0.89235997,0.58411002,0.104,0.814,0.013,0.017999999,0.1152,0.3031,998.9965275769537,492.48073277182283,503.6585141194317
8917,"c(-86.178, 36.4049)",37074,600.0,47,47169090100.0,470417001709,0.93085998,0.61654001,0.046769999,0.54189998,0.69935,0.73518002,0.54461002,0.022,0.922,0.016,0.01322,0.1575,0.1061,1030.6860442318964,510.07313775455754,510.2021689359172
8918,"c(-86.221351, 35.37128)",37388,2200.0,47,47031971000.0,470420001715,1.43221,1.1459399,0.13518,0.99309999,1.0635099,0.96934998,0.96349001,0.056,0.897,0.004,0.02348,0.2351,0.116,1062.0092747077692,521.7140734502917,545.2291949394544
8919,"c(-82.41053, 36.134196)",37650,1200.0,47,47171080200.0,470423001723,0.88782001,0.52407002,0.078199998,0.42422,0.58034003,0.60939002,0.44058001,0.01,0.942,0.014,0.02265,0.0992,0.0686,1007.9269887561184,503.01399153811946,513.0330233523646
8920,"c(-89.0428, 36.4178)",38261,100.0,47,47131965700.0,470426001729,1.21527,1.00958,0.041209999,0.83310002,0.86830002,0.73856002,0.86306,0.104,0.814,0.013,0.018449999,0.2711,0.2086,1068.2168555811347,522.1417909971859,527.5063864261137
8921,"c(-83.821, 36.238)",37807,1601.0,47,47173040201.0,470429000870,0.82494003,0.49112999,0.0407,0.41942999,0.51820999,0.51968998,0.43380001,0.019,0.929,0.011,0.0091300001,0.094,0.0381,960.8323836976591,483.47064115824946,496.135572162662
8922,"c(-85.812354, 35.645949)",37110,600.0,47,47177930800.0,470435001749,1.11835,0.70699,0.13271999,0.58644003,0.70156002,0.63612002,0.58244002,0.022,0.922,0.016,0.01482,0.1881,0.1018,1001.4799600960039,492.51840913234787,517.0812444872914
8923,"c(-82.5011, 36.3809)",37615,1300.0,47,47179061601.0,470438001756,1.10511,0.87401998,0.04493,0.75555998,0.77408999,0.76664001,0.77610999,0.021,0.902,0.015,0.01457,0.3759,0.0377,1043.797503500418,512.6489116199019,528.7857066040289
8924,"c(-82.5074, 36.2599)",37659,1300.0,47,47179061702.0,470438001757,0.90889001,0.60745001,0.042369999,0.53824002,0.56439,0.58724999,0.51519001,0.021,0.902,0.015,0.01488,0.2447,0.0569,1011.0551700374866,504.54853506574983,508.2039965538257
8925,"c(-87.74, 35.1798)",38450,2800.0,47,47181950300.0,470444001768,0.94809997,0.68120003,0.044289999,0.60645002,0.67795002,0.72601998,0.63527,0.029,0.91,0.008,0.02235,0.0868,0.0349,986.4118669499217,485.05023892814205,513.9035600282834
8926,"c(-87.7618, 35.3038)",38485,2800.0,47,47181950200.0,470444001773,1.09693,0.66518998,0.053909998,0.59319001,0.82757002,0.86306,0.60826999,0.029,0.91,0.008,0.01678,0.1521,0.0353,986.7984839555734,485.47405526077864,517.0278832897558
8927,"c(-88.666, 36.2736)",38225,200.0,47,47183968400.0,470447001778,1.04287,0.63946998,0.062629998,0.54679,0.77838999,0.81818998,0.57229,0.05,0.904,0.015,0.02657,0.1764,0.0643,1034.5654696062386,517.4362440115252,521.2178002186278
8928,"c(-88.84648, 36.302254)",38237,200.0,47,47183968201.0,470447001790,1.3123699,0.88108999,0.057270002,0.77028,1.0143501,0.95726001,0.76608998,0.05,0.904,0.015,0.022059999,0.2779,0.1237,1061.7023216817772,516.2127952963906,538.0223550256981
8929,"c(-85.4781, 35.9398)",38583,800.0,47,47185935300.0,470450001798,0.96073002,0.54929,0.046440002,0.47510999,0.60311002,0.59369999,0.46037999,0.005,0.956,0.01,0.016480001,0.0833,0.0696,1015.3070972004064,510.8242305536171,508.32894802507184
8930,"c(-86.822838, 35.929906)",37067,2600.0,47,47187050905.0,470453000511,1.66737,1.43434,0.051970001,1.33139,1.4260401,1.31119,1.23513,0.021,0.885,0.031,0.01244,0.6107,0.2287,1142.709053997344,542.3515552106819,567.7675516770988
8931,"c(-87.140795, 35.948064)",37062,2600.0,47,47187050504.0,470453001804,1.15807,0.62967998,0.06236,0.62496001,0.95684999,0.94325,0.61416,0.021,0.885,0.031,0.01427,0.3244,0.0668,1101.3917874154938,527.1885403458742,531.6020923524966
8932,"c(-86.878183, 35.93921)",37064,2600.0,47,47187050601.0,470453001805,1.71952,1.57409,0.068259999,1.53993,1.5258,1.4581,1.5135601,0.021,0.885,0.031,0.027930001,0.5138,0.2205,1241.925520561176,593.7610736549901,596.1171132432388
8933,"c(-86.752014, 35.84701)",37064,2600.0,47,47187051100.0,470453001806,1.5928,1.4122601,0.052930001,1.36726,1.4228899,1.3900501,1.3456399,0.021,0.885,0.031,0.027930001,0.3956,0.0761,1184.7640509943863,566.4657942606752,575.0902317793543
8934,"c(-86.815438, 36.016257)",37027,2600.0,47,47187050304.0,470453001894,1.81829,1.6795501,0.067110002,1.64793,1.7276599,1.73261,1.64192,0.021,0.885,0.031,0.027760001,0.6603,0.057,1279.6177362165126,616.1375391321313,615.1295550199396
8935,"c(-86.764703, 35.955672)",37027,2600.0,47,47187050207.0,470453001946,1.7673301,1.6676199,0.061629999,1.64675,1.65956,1.66418,1.6322,0.021,0.885,0.031,0.027760001,0.7622,0.1359,1218.8646738098287,584.3118171624685,611.1457426850898
8936,"c(-86.891217, 35.824627)",37179,2600.0,47,47187051201.0,470453002096,1.6749901,1.3910201,0.05861,1.3374,1.55696,1.56203,1.3404599,0.021,0.885,0.031,0.0146,0.383,0.0795,1174.615996746226,557.6799950718223,571.7933097114283
8937,"c(-86.39511, 36.13409)",37090,2300.0,47,47189030903.0,470455001641,1.41614,1.1296,0.065339997,1.0795,1.19743,1.19467,1.07498,0.053,0.845,0.028,0.0081900004,0.3831,0.0881,1079.563954084433,520.3380120466045,540.7475079211223
8938,"c(-86.332969, 36.206119)",37087,2300.0,47,47189030401.0,470455001819,1.15634,0.65489,0.050000001,0.59960002,0.7633,0.71636999,0.57428998,0.053,0.845,0.028,0.018519999,0.2363,0.1756,1016.3260151827463,503.80544062992135,513.8741233928693
8939,"c(-86.493294, 36.21616)",37122,2300.0,47,47189030203.0,470455001820,1.49948,1.35472,0.065549999,1.301,1.33047,1.3223799,1.30855,0.053,0.845,0.028,0.01313,0.3103,0.1001,1107.1797168117387,531.3195760292953,557.3250295352105
8940,"c(-86.12627, 36.09651)",37184,2300.0,47,47189031000.0,470455001825,1.01173,0.69977999,0.06453,0.67624998,0.75231999,0.81601,0.68221003,0.053,0.845,0.028,0.01805,0.1121,0.0629,1022.5277872228804,505.2408305470893,520.1532980480878
8941,"c(-98.101321, 30.197373)",78620,5400.0,48,48209010808.0,480000801508,1.758,1.56007,0.066770002,1.51188,1.58507,1.53982,1.51746,0.036,0.76,0.146,0.02798,0.4758,0.1708,1196.5052094363336,583.734388338483,594.1666144628497
8942,"c(-98.117104, 30.005117)",78676,5400.0,48,48209010803.0,480000906198,1.63111,1.43668,0.070830002,1.35342,1.4443901,1.43854,1.37488,0.036,0.76,0.146,0.041209999,0.3966,0.1932,1152.698337972064,561.852971149988,577.8056727561573
8943,"c(-97.889957, 30.031437)",78640,5400.0,48,48209010902.0,480001005244,1.5098,1.34579,0.035560001,1.1759,1.19901,1.11702,1.10182,0.036,0.76,0.146,0.0066,0.4351,0.3683,1101.092740025423,534.8337594514322,533.395614963083
8944,"c(-97.84763, 29.9952)",78640,5400.0,48,48209010906.0,480001009624,1.1977299,1.08514,0.02805,0.95133001,0.97758001,1.00547,0.97702003,0.036,0.76,0.146,0.0066,0.2413,0.6442,1011.9791999082051,504.2048745505249,508.0825545790231
8945,"c(-97.206574, 32.390714)",76009,2102.0,48,48251130410.0,480001100128,1.20366,0.97912002,0.035119999,0.91648,0.91180998,0.87992001,0.90325999,0.036,0.841,0.066,0.01298,0.0792,0.2792,1030.6388363817935,507.4151512812458,520.8293875083324
8946,"c(-95.565665, 33.623866)",75460,1000.0,48,48277000800.0,480001201431,1.22753,0.93647999,0.068700001,0.87028003,1.01695,1.0672899,0.86623001,0.096,0.806,0.054,0.021570001,0.0881,0.3818,1112.6293756940117,542.564329862951,528.8804406359839
8947,"c(-98.065356, 26.1665)",78537,6801.0,48,48215022106.0,480021111282,1.11538,0.82111001,0.053149998,0.73563999,0.93980002,0.99927998,0.78851998,0.005,0.519,0.455,0.0040000002,0.0633,0.9062,1031.828435162139,517.002230121043,522.6895625234713
8948,"c(-96.316423, 30.591777)",77840,3602.0,48,48041001604.0,480735000001,1.74011,1.5672899,0.05652,1.49084,1.5155801,1.38644,1.40063,0.096,0.715,0.103,0.02856,0.5434,0.3464,1163.779406578946,580.5163198677571,587.2944178755228
8949,"c(-101.84582, 33.830688)",79311,400.0,48,48189950900.0,480741000008,1.3986599,1.13445,0.045120001,1.06977,1.14773,1.10692,1.09357,0.017,0.687,0.246,0.016419999,0.1422,0.465,1062.4783110747644,531.5337228510878,521.9297179210237
8950,"c(-99.756344, 32.456477)",79603,2700.0,48,48441011200.0,480744000010,1.41685,1.1297801,0.031479999,0.90448999,0.91544998,0.72934002,0.77362001,0.054,0.76,0.116,0.0091599999,0.0805,0.5164,1004.5575332200506,502.58666056782766,509.17492253663863
8951,"c(-99.748745, 32.406341)",79605,2700.0,48,48441012400.0,480744000016,1.37168,1.07627,0.036880001,0.94168001,1.00819,0.9314,0.97727001,0.054,0.76,0.116,0.01403,0.2401,0.223,1012.8065422920465,505.01353508923853,519.1645124921763
8952,"c(-97.345646, 30.982934)",76554,3502.0,48,48027021400.0,480747000040,1.45995,1.16723,0.047630001,1.16001,1.2477,1.28863,1.1646301,0.076,0.768,0.08,0.016140001,0.1972,0.2071,1104.9126441454798,540.5258761095998,539.2092455468165
8953,"c(-98.465322, 29.491488)",78209,5902.0,48,48029120300.0,480759000045,1.8045501,1.53475,0.050500002,1.44056,1.5790499,1.39167,1.34544,0.131,0.615,0.219,0.01211,0.7356,0.1963,1180.5012161191933,582.5197367210558,585.4472177682252
8954,"c(-95.586251, 32.758039)",75410,1300.0,48,48499950400.0,480765000053,1.20495,0.89276999,0.077940002,0.80228001,0.94902003,1.00684,0.89151001,0.034,0.906,0.021,0.016279999,0.1379,0.1007,1059.4203413216003,527.0206723630731,535.2493917642074
8955,"c(-95.444445, 29.871511)",77088,4610.0,48,48201533100.0,480771000056,1.39002,0.90849,0.040059999,0.85895002,1.18593,1.23446,0.90986001,0.337,0.224,0.356,0.0076299999,0.2014,0.9186,975.4002825912661,490.6321926249879,488.8375360534058
8956,"c(-95.408739, 29.917093)",77037,4608.0,48,48201222503.0,480771000057,0.98640001,0.54587001,0.019710001,0.41411999,0.70276999,0.73544002,0.44132999,0.145,0.291,0.541,0.0067199999,0.0166,0.9515,907.1128722955127,468.48627936645113,458.8142338880715
8957,"c(-95.390484, 30.005136)",77073,4625.0,48,48201240400.0,480771000063,1.14483,0.82725,0.02605,0.71632999,0.88361001,0.88972998,0.72641999,0.22,0.511,0.183,0.00156,0.1809,0.8153,940.8357061014517,480.8238221359378,473.284276231734
8958,"c(-95.47182, 29.881955)",77088,4610.0,48,48201532800.0,480771000066,1.16573,0.63422,0.015939999,0.53299999,0.83317,0.86475003,0.55694002,0.337,0.224,0.356,0.0076299999,0.2459,0.769,908.650186010656,465.82086211563,448.64131019775516
8959,"c(-95.328808, 29.901464)",77039,4608.0,48,48201222200.0,480771000076,0.96582001,0.64432001,0.04146,0.51147997,0.68883002,0.70248997,0.52257001,0.145,0.291,0.541,0.00118,0.0457,0.9273,937.8126757204204,482.22046141065016,472.38951758876254
8960,"c(-97.61627, 32.712426)",76008,2400.0,48,48367140703.0,480778000089,1.74026,1.63644,0.049139999,1.56804,1.55399,1.488,1.58843,0.005,0.889,0.048,0.01342,0.4707,0.0876,1168.2695606821783,575.5841224319993,573.8059407197766
8961,"c(-98.051074, 27.755245)",78332,6900.0,48,48249950300.0,480780000092,1.02874,0.95967001,0.01723,0.83778,0.72447002,0.67813998,0.82867998,0.006,0.645,0.337,0.0057700002,0.195,0.8002,1006.110918428038,498.19311782108645,502.10949464137826
8962,"c(-95.603352, 29.709904)",77072,4637.0,48,48201452500.0,480783000103,1.34838,0.76441997,0.02077,0.64249003,1.05924,1.03098,0.60282999,0.182,0.394,0.203,0.0069900001,0.157,0.9224,931.9060004663685,478.84647074473725,466.16845798682516
8963,"c(-95.597954, 29.709859)",77072,4637.0,48,48201452500.0,480783000104,1.38353,0.71259999,0.02097,0.61255997,1.0470999,1.00772,0.59887999,0.182,0.394,0.203,0.0069900001,0.157,0.9224,933.7369448834729,483.1031395279656,464.16089958967615
8964,"c(-95.632951, 29.694988)",77083,4638.0,48,48201452700.0,480783008598,1.38555,0.87492001,0.022840001,0.72084999,1.07375,1.03773,0.73591,0.234,0.198,0.234,0.0099900002,0.2596,0.9499,939.0617288867568,478.95044846947536,472.01440478469925
8965,"c(-95.635351, 29.691573)",77083,4638.0,48,48201452700.0,480783015742,1.8173,0.98531997,0.081739999,0.98424,1.69276,1.70552,0.94907999,0.234,0.198,0.234,0.0099900002,0.2596,0.9499,1179.6601386658335,590.8409377574714,586.3337954703907
8966,"c(-96.660852, 33.109586)",75002,1904.0,48,48085031508.0,480789000117,1.67676,1.54689,0.060940001,1.50819,1.5476201,1.49199,1.48066,0.103,0.648,0.075,0.0088999998,0.3508,0.3233,1185.5212563539906,582.9209382451625,574.8962783334158
8967,"c(-103.665798, 30.371983)",79830,3200.0,48,48043950300.0,480795000124,1.15772,0.96214998,0.10963,0.88641,0.98149002,0.97043997,0.95758998,0.012,0.689,0.266,0.029379999,0.4333,0.4253,1023.3008565795259,514.3768884824019,519.4184549280585
8968,"c(-95.25215, 29.417432)",77511,4802.0,48,48039661400.0,480809000132,1.3979599,1.21295,0.0385,1.06229,1.14452,1.03301,1.00249,0.043,0.77,0.143,0.0099799996,0.177,0.3429,1062.7658967229756,519.5237347042096,524.5444067409152
8969,"c(-95.36514, 29.47208)",77578,4802.0,48,48039660702.0,480809010456,1.55934,1.32049,0.034529999,1.19305,1.37914,1.36414,1.14995,0.043,0.77,0.143,0.0080599999,0.5233,0.4734,1037.9213087546304,512.9623773519138,531.6088795349779
8970,"c(-97.7055, 33.354728)",76225,600.0,48,48497150300.0,480810000141,1.2634799,1.12198,0.033769999,1.04783,1.09003,1.17558,1.11737,0.008,0.888,0.05,0.0095899999,0.1406,0.0922,1056.6762883193937,524.7797183482888,530.5295353821309
8971,"c(-101.9051, 35.1662)",79109,300.0,48,48381021602.0,480813000142,1.70666,1.50556,0.051199999,1.42006,1.49615,1.4386899,1.41032,0.007,0.858,0.077,0.0068100002,0.4511,0.1462,1127.8821946514117,559.2315314738698,560.7011474173258
8972,"c(-101.8034, 35.1802)",79103,300.0,48,48381020600.0,480813000149,0.98063999,0.75545001,0.04532,0.63231999,0.74646997,0.75024003,0.60856998,0.007,0.858,0.077,0.0091300001,0.0895,0.5081,953.1020734110807,491.34183042245274,485.9705706584809
8973,"c(-101.824434, 35.228498)",79107,200.0,48,48375012800.0,480813000170,0.82485998,0.50528002,0.031660002,0.37731999,0.56848001,0.58046001,0.40904999,0.094,0.673,0.135,0.0083499998,0.0383,0.7966,946.629979116386,494.7126860076189,460.9496839320319
8974,"c(-101.8805, 35.1939)",79102,200.0,48,48375011600.0,480813000181,1.39887,1.14077,0.062710002,0.98666,1.0275199,0.90499002,0.92080998,0.094,0.673,0.135,0.01542,0.171,0.3928,1056.6646888182531,524.6359864513091,522.1907954216549
8975,"c(-94.67626, 29.771481)",77514,4400.0,48,48071710500.0,480819000190,1.40257,1.30286,0.19892,1.15696,1.1806099,1.1827101,1.19286,0.079,0.752,0.107,0.026629999,0.1002,0.4134,1010.3835385955089,512.1668839944447,522.3231857507773
8976,"c(-96.00273, 30.485096)",77830,3601.0,48,48185180301.0,480823000193,1.24747,1.15209,0.0057799998,1.03066,1.03043,1.05562,1.08009,0.083,0.798,0.061,0.02833,0.1846,0.1625,1022.4408335074019,509.07464961396045,526.993384363323
8977,"c(-102.56782, 32.325672)",79714,3200.0,48,48003950200.0,480828000194,1.56183,1.32566,0.033709999,1.14338,1.3844,1.33575,1.16013,0.012,0.689,0.266,0.0085699996,0.1108,0.4941,1044.0875573247365,522.0963235187104,524.0115626415059
8978,"c(-95.413446, 29.201961)",77515,4802.0,48,48039662200.0,480831000200,1.49533,1.23791,0.03187,1.09892,1.2590899,1.21631,1.08662,0.043,0.77,0.143,0.01502,0.1647,0.3751,1051.1927081245876,518.8610917105905,526.2524913707017
8979,"c(-96.562263, 33.363154)",75409,1907.0,48,48085030203.0,480834000207,1.44645,1.22776,0.050730001,1.16506,1.26919,1.31668,1.17094,0.065,0.803,0.07,0.0078299996,0.2557,0.2798,1064.807860967438,519.3886491755925,536.2149333053511
8980,"c(-97.045526, 28.042428)",78382,6500.0,48,48007950300.0,480855000222,1.16014,0.89651,0.059429999,0.82744998,0.83502001,0.74641001,0.81032002,0.026,0.763,0.176,0.02582,0.2555,0.322,1036.9273169045384,513.6942865904408,519.2958443009145
8981,"c(-97.1679, 27.9132)",78336,6500.0,48,48409010202.0,480858000224,1.0476,0.91978002,0.042509999,0.80998999,0.80328,0.76293999,0.80523002,0.026,0.763,0.176,0.01194,0.1257,0.486,991.9997392610494,497.4579016945662,505.01098142910007
8982,"c(-97.208908, 33.073216)",76262,2003.0,48,48121020303.0,480867008769,1.7725199,1.73491,0.044270001,1.68164,1.67266,1.68988,1.67193,0.018,0.82,0.032,0.0077999998,0.5195,0.1479,1171.3304339127378,573.9756136043359,584.2232311818042
8983,"c(-97.116178, 32.720445)",76013,2507.0,48,48439122700.0,480870000232,1.54247,1.35314,0.04947,1.15013,1.24564,1.16392,1.11315,0.137,0.674,0.094,0.01849,0.2699,0.3929,1055.91901799625,520.2295235122527,540.4807702152157
8984,"c(-97.076125, 32.703228)",76014,2503.0,48,48439111521.0,480870000249,0.99162,0.57157999,0.02053,0.45247999,0.68852001,0.63957,0.44531,0.193,0.425,0.294,0.0037,0.2074,0.7948,930.1154180578131,472.38001585390566,456.4128592218831
8985,"c(-97.125993, 32.763804)",76012,2509.0,48,48439113108.0,480870000253,1.61518,1.35344,0.03912,1.1507699,1.2828799,1.08578,1.08999,0.107,0.698,0.104,0.0085399998,0.5929,0.2098,1078.5599130103344,538.3971223751284,541.6938729135851
8986,"c(-97.179653, 32.683735)",76016,2507.0,48,48439111546.0,480870005643,1.72383,1.5663199,0.060400002,1.48015,1.5278,1.42093,1.462,0.137,0.674,0.094,0.016899999,0.418,0.2886,1132.4296875333605,559.8405753113497,576.5464641961595
8987,"c(-97.100315, 32.631883)",76002,2504.0,48,48439111547.0,480870009374,1.49105,1.1938,0.041540001,1.11967,1.29277,1.26843,1.12573,0.276,0.441,0.135,0.0044499999,0.2471,0.725,993.8904182031541,505.346282607562,510.9232430796306
8988,"c(-97.073088, 32.662576)",76018,2504.0,48,48439111513.0,480870021493,1.4681,1.1806,0.038109999,1.06841,1.19752,1.15554,1.09838,0.276,0.441,0.135,0.01088,0.219,0.6636,993.4769319351865,504.9021023220765,509.9362641770302
8989,"c(-95.059236, 32.229632)",75750,1501.0,48,48423002102.0,480873000270,1.18174,1.04933,0.052900001,1.0029,0.93772,0.98534,1.01835,0.102,0.788,0.063,0.01969,0.1908,0.1027,1051.6629115204576,519.9710010384949,534.594632911828
8990,"c(-95.8454, 32.2006)",75751,1800.0,48,48213951300.0,480887000277,1.1712,1.0375299,0.03568,0.81847,0.73891997,0.65693003,0.77069002,0.088,0.793,0.052,0.024150001,0.2847,0.2909,1025.3481086501172,512.7816018974986,518.6450902243103
8991,"c(-94.145724, 33.121968)",75551,1100.0,48,48067950400.0,480888000284,1.1495399,0.92904001,0.052870002,0.81641001,0.83607,0.77069998,0.84621,0.219,0.72,0.015,0.01412,0.2174,0.3868,1041.6100597347884,513.7344814791442,519.2699249471208
8992,"c(-96.980578, 33.297756)",76227,2006.0,48,48121020103.0,480891000288,1.51969,1.57473,0.058460001,1.51211,1.39399,1.41151,1.5532399,0.045,0.8,0.067,0.00606,0.2142,0.2164,1101.0292557286443,547.3419361039016,557.505988850682
8993,"c(-97.753617, 30.375754)",78759,5306.0,48,48453001707.0,480894000292,1.77412,1.50518,0.072010003,1.38512,1.59623,1.46771,1.3156199,0.015,0.785,0.082,0.01204,0.6286,0.2211,1211.8822176361357,605.9889744381447,591.5280322846271
